mes,nom_usina,cod_razaorestricao,curtailment_mwh,generation_mwh,pct_curtailment,last_instante
2025-01,CONJ. BABILÔNIA CENTRO,REL,120.6625,144.777,0.8334369409505654,2025-01-31 17:30:00
2025-01,CONJ. BABILÔNIA SUL,CNF,399.559,1547.096,0.2582638698568156,2025-01-30 10:00:00
2025-01,CONJ. BABILÔNIA SUL,ENE,1501.1165,8663.609,0.17326687988804665,2025-01-26 16:30:00
2025-01,CONJ. BABILÔNIA SUL,NAN,0.0,67097.37,0.0,2025-01-31 23:30:00
2025-01,CONJ. BABILÔNIA SUL,REL,1055.4455,3517.8155,0.30002866835966807,2025-01-31 17:30:00
2025-01,CONJ. BAIXA DO FEIJÃO,CNF,31.24500000000002,3853.127,0.008108998224039857,2025-01-31 20:00:00
2025-01,CONJ. BAIXA DO FEIJÃO,ENE,333.8105,3227.962,0.10341215293116833,2025-01-26 14:30:00
2025-01,CONJ. BAIXA DO FEIJÃO,NAN,0.0,13612.539,0.0,2025-01-31 23:30:00
2025-01,CONJ. BAIXA DO FEIJÃO,REL,182.01149999999998,986.3975,0.184521453065321,2025-01-31 16:00:00
2025-01,CONJ. BLOCO SUL,CNF,827.978,5147.679,0.1608449167090644,2025-01-31 20:00:00
2025-01,CONJ. BLOCO SUL,ENE,2896.6225,6101.0525,0.47477422952842974,2025-01-26 14:30:00
2025-01,CONJ. BLOCO SUL,NAN,0.0,23954.9795,0.0,2025-01-31 23:30:00
2025-01,CONJ. BLOCO SUL,REL,552.7145,2049.8925,0.2696309684532238,2025-01-31 16:00:00
2025-01,CONJ. BOM JARDIM,ENE,145.437,261.8435,0.5554348303471349,2025-01-26 14:00:00
2025-01,CONJ. BOM JARDIM,NAN,0.0,9875.295,0.0,2025-01-31 23:30:00
2025-01,CONJ. BRISA POTIGUAR I,CNF,1144.945,5048.0985,0.2268071829422504,2025-01-31 20:00:00
2025-01,CONJ. BRISA POTIGUAR I,ENE,2665.8225,5223.62,0.5103400515351424,2025-01-26 16:30:00
2025-01,CONJ. BRISA POTIGUAR I,NAN,0.0,17214.6035,0.0,2025-01-31 23:30:00
2025-01,CONJ. BRISA POTIGUAR I,REL,435.15999999999997,1571.2805,0.2769460958753068,2025-01-31 16:00:00
